customer_id,credit_score,geography,gender,age,tenure,num_of_products,balance,estimated_salary,has_credit_card,is_active_member,exited,age_group,balance_group,tenure_group,num_of_products_group
15587712,589,France,Male,36,8,1,114435.5,26955.7,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15628715,709,France,Female,36,8,2,0,69676.6,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15810732,730,France,Female,36,8,2,148749.3,91830.8,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15608246,736,Germany,Female,36,8,1,103914.2,110035.9,TRUE,TRUE,TRUE,Mid-Age,High Balance,Long-Term,1 Product
15574608,713,France,Male,36,8,1,133889.4,143265.6,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15665064,523,France,Male,36,8,2,158351,155304.5,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15804009,806,Germany,Male,36,8,2,167983.2,106714.3,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15594915,649,France,Female,36,8,2,0,109179.9,FALSE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15596811,667,France,Male,36,8,1,139753.4,79871.2,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15676869,657,Spain,Male,36,8,2,0,123866.4,FALSE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15813844,703,France,Male,37,8,2,105961.7,74158.8,FALSE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15595039,545,Germany,Female,37,8,1,114754.1,136050.4,TRUE,FALSE,TRUE,Mid-Age,High Balance,Long-Term,1 Product
15662976,637,Spain,Male,37,8,1,0,186062.4,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,1 Product
15750658,798,France,Male,37,8,3,0,110783.3,FALSE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15667896,833,France,Male,37,8,2,151226.2,136129.5,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15646161,673,Spain,Female,37,8,2,0,183318.8,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15768104,788,Spain,Male,37,8,1,141541.3,66013.3,FALSE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15605835,743,France,Male,37,8,2,69143.9,105780.2,FALSE,TRUE,FALSE,Mid-Age,Average Balance,Long-Term,2-3 Products
15641114,701,France,Male,37,8,1,130091.5,120031.3,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15770974,741,Germany,Female,37,8,2,170840.1,109843.2,FALSE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15610594,644,France,Female,37,8,2,0,20968.9,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15809286,631,Germany,Male,37,8,2,138292.6,152422.9,FALSE,FALSE,TRUE,Mid-Age,High Balance,Long-Term,2-3 Products
15693199,739,France,Female,37,8,2,0,191557.1,TRUE,FALSE,TRUE,Mid-Age,No Balance,Long-Term,2-3 Products
15648735,718,France,Male,37,8,2,0,142.8,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15634974,614,France,Female,37,8,4,75150.3,131766.7,FALSE,TRUE,TRUE,Mid-Age,Average Balance,Long-Term,4+ Products
15597033,708,Germany,Male,37,8,1,153366.1,26912.3,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15789425,694,Germany,Female,37,8,2,98218,182354.5,TRUE,FALSE,TRUE,Mid-Age,Average Balance,Long-Term,2-3 Products
15801336,649,Germany,Female,37,8,1,114737.3,106655.9,TRUE,TRUE,TRUE,Mid-Age,High Balance,Long-Term,1 Product
15815628,711,France,Female,37,8,1,113899.9,80215.2,FALSE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15665340,584,Spain,Female,37,8,2,0,100835.2,FALSE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15632079,720,Germany,Female,37,8,1,156282.8,45985.5,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15607748,498,Germany,Male,37,8,2,108432.9,14865,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15679075,701,France,Male,37,8,1,107798.9,16966.7,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15681220,503,France,Female,37,8,2,0,97893.3,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15690796,516,France,Male,37,8,1,0,101834.6,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,1 Product
15807989,681,Germany,Male,37,8,2,73179.3,25292.5,TRUE,TRUE,FALSE,Mid-Age,Average Balance,Long-Term,2-3 Products
15783522,738,Spain,Female,37,8,1,100565.9,128799.9,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15674620,679,Germany,Female,37,8,2,77373.9,174873.1,FALSE,TRUE,FALSE,Mid-Age,Average Balance,Long-Term,2-3 Products
15684419,709,Spain,Female,37,8,3,0,71738.6,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15601045,655,Spain,Male,37,8,2,163708.6,76259.2,FALSE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15741652,600,Spain,Male,37,8,1,177657.4,77142.3,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15624611,497,Spain,Male,37,8,2,128650.1,163641.5,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15614520,682,France,Female,37,8,1,148580.1,35179.2,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15659064,790,Spain,Male,37,8,2,0,149418.4,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15691627,713,France,Female,37,8,1,0,16403.4,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,1 Product
15607988,663,Germany,Female,37,8,1,155303.7,118716.6,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15683993,493,France,Female,37,8,2,142987.5,158841,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15567919,586,Germany,Male,37,8,2,167735.7,104665.8,FALSE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15674750,481,Spain,Female,37,8,2,0,44215.9,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15775124,763,Spain,Male,37,8,2,0,933.4,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15813503,606,Spain,Male,37,8,2,154712.6,89099.2,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15769783,542,Spain,Male,37,8,1,0,807.1,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,1 Product
15815645,481,France,Male,37,8,2,152303.7,175082.2,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15574858,530,France,Male,37,8,2,0,288,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15632850,731,France,Male,37,8,2,0,170338.4,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15768233,435,Germany,Male,37,8,1,114346.3,980.9,FALSE,TRUE,TRUE,Mid-Age,High Balance,Long-Term,1 Product
15727350,516,France,Female,37,8,1,113143.1,3363.4,FALSE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15595640,698,France,Male,37,8,2,0,145004.4,FALSE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15688689,678,Germany,Female,37,8,2,149000.9,21472.4,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15738042,543,Germany,Male,37,8,2,140894.1,118059.2,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15684548,556,Spain,Male,38,8,2,0,417.4,FALSE,FALSE,TRUE,Mid-Age,No Balance,Long-Term,2-3 Products
15604044,700,France,Male,38,8,1,134811.3,1299.8,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15650351,653,France,Female,38,8,1,102133.4,166521,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15596181,542,France,Male,38,8,1,65942.3,68093.2,TRUE,TRUE,TRUE,Mid-Age,Average Balance,Long-Term,1 Product
15734942,539,Germany,Female,38,8,1,82407.5,13123.4,TRUE,FALSE,FALSE,Mid-Age,Average Balance,Long-Term,1 Product
15723006,489,France,Male,38,8,2,0,196990.8,FALSE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15583748,592,Spain,Male,38,8,2,0,180426.2,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15799156,569,Spain,Male,38,8,2,0,79618.8,FALSE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15788676,539,Spain,Male,38,8,2,71460.7,10074,TRUE,TRUE,FALSE,Mid-Age,Average Balance,Long-Term,2-3 Products
15797686,558,France,Male,38,8,1,113000.9,152872.4,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15568106,592,France,Female,38,8,2,119278,19370.7,FALSE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15725664,549,France,Female,38,8,1,107283.4,157442.8,FALSE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15622217,538,France,Female,38,8,2,88758.9,28226.2,FALSE,FALSE,TRUE,Mid-Age,Average Balance,Long-Term,2-3 Products
15636999,414,France,Male,38,8,1,0,77661.1,FALSE,TRUE,TRUE,Mid-Age,No Balance,Long-Term,1 Product
15812628,453,Germany,Female,38,8,1,120623.2,129698,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15687738,535,France,Female,38,8,2,0,136620.6,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15721917,559,France,Female,38,8,1,95139.4,86575.5,TRUE,TRUE,FALSE,Mid-Age,Average Balance,Long-Term,1 Product
15695225,834,Spain,Male,38,8,2,0,66485.3,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15794345,706,Spain,Male,38,8,2,0,46635.1,FALSE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15629187,535,France,Male,38,8,1,85982.1,9238.4,TRUE,FALSE,FALSE,Mid-Age,Average Balance,Long-Term,1 Product
15774192,539,Germany,Female,38,8,1,105435.7,80575.4,FALSE,FALSE,TRUE,Mid-Age,High Balance,Long-Term,1 Product
15658670,669,France,Female,38,8,2,0,84049.2,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15658852,676,France,Male,38,8,2,0,133692.9,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15604891,624,Spain,Female,38,8,2,0,95403.4,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15772381,589,Germany,Male,38,8,1,92219.2,99107,TRUE,FALSE,FALSE,Mid-Age,Average Balance,Long-Term,1 Product
15654489,843,France,Female,38,8,1,134887.5,10804,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15580487,627,Germany,Male,38,8,2,106922.9,84270.1,FALSE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15644796,821,Spain,Female,38,8,2,0,126241.4,FALSE,TRUE,TRUE,Mid-Age,No Balance,Long-Term,2-3 Products
15704168,535,Germany,Male,38,8,1,127475.2,60775.8,FALSE,FALSE,TRUE,Mid-Age,High Balance,Long-Term,1 Product
15654074,653,France,Male,38,8,1,119315.8,150468.4,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15666430,579,France,Male,38,8,2,0,91763.7,FALSE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15604146,608,Germany,Female,38,8,2,103653.5,137079.9,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15735784,583,France,Male,38,8,1,0,47848.6,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,1 Product
15585106,492,Germany,Female,38,8,2,57068.4,188974.8,TRUE,FALSE,FALSE,Mid-Age,Average Balance,Long-Term,2-3 Products
15798737,654,France,Male,38,8,2,0,88659.4,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15666197,430,Germany,Female,38,8,1,153058.6,99377.3,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15752097,708,Spain,Male,38,8,1,99640.9,12429.2,TRUE,FALSE,FALSE,Mid-Age,Average Balance,Long-Term,1 Product
15781129,687,Spain,Male,38,8,2,69434.4,66580.1,TRUE,TRUE,TRUE,Mid-Age,Average Balance,Long-Term,2-3 Products
15708357,649,Spain,Female,38,8,1,0,103760.5,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,1 Product
15669290,603,France,Male,38,8,1,59360.8,191457.1,TRUE,TRUE,FALSE,Mid-Age,Average Balance,Long-Term,1 Product
15798341,544,France,Male,38,8,1,0,98208.6,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,1 Product
15668893,782,France,Male,39,8,2,0,33949.7,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15758449,769,France,Female,39,8,1,0,21016,FALSE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,1 Product
15750929,702,Spain,Male,39,8,2,0,99654.1,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15617705,609,France,Female,39,8,1,141675.2,175664.3,FALSE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15639946,597,Germany,Female,39,8,3,162532.1,36051.5,TRUE,FALSE,TRUE,Mid-Age,High Balance,Long-Term,2-3 Products
15771966,557,France,Male,39,8,1,146200,177944.6,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15579808,754,Germany,Female,39,8,1,129401.9,87684.9,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15587596,628,Spain,Female,39,8,1,107553.3,117523.4,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15743478,659,Germany,Male,39,8,2,52106.3,107964.4,TRUE,TRUE,FALSE,Mid-Age,Average Balance,Long-Term,2-3 Products
15707007,743,France,Female,39,8,1,0,94263.4,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,1 Product
15758081,673,Spain,Male,39,8,1,138160,110468.5,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15615896,621,Spain,Male,39,8,2,0,36123,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15607884,663,France,Female,39,8,2,0,101168.9,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15596649,651,France,Female,39,8,1,0,137452.6,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,1 Product
15793478,593,Germany,Female,39,8,1,151391.7,27274.6,TRUE,FALSE,TRUE,Mid-Age,High Balance,Long-Term,1 Product
15565891,709,France,Male,39,8,2,0,56214.1,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15783477,706,Germany,Female,39,8,1,112889.9,6723.7,FALSE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15616122,777,France,Male,39,8,2,0,18613.5,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15722083,591,Spain,Male,39,8,2,0,42392.2,FALSE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15784161,583,Germany,Male,39,8,1,102945,52861.9,FALSE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15664752,606,Germany,Male,39,8,2,136000.5,31708.5,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15735909,607,Germany,Female,39,8,1,105103.3,104721.5,TRUE,FALSE,TRUE,Mid-Age,High Balance,Long-Term,1 Product
15595447,613,Spain,Male,39,8,1,118201.4,23315.6,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15583394,659,Germany,Male,39,8,2,106259.6,198103.3,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15688210,670,France,Female,39,8,1,101928.5,89205.5,FALSE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15654625,495,Germany,Male,39,8,2,120252,10160.2,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15679453,614,Germany,Female,39,8,1,125997.2,128049.3,TRUE,TRUE,TRUE,Mid-Age,High Balance,Long-Term,1 Product
15675650,486,France,Female,39,8,1,97819.4,120531.3,FALSE,TRUE,FALSE,Mid-Age,Average Balance,Long-Term,1 Product
15605827,645,France,Male,39,8,2,0,96864.4,FALSE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15814675,642,Germany,Female,39,8,1,128264,61792.8,TRUE,FALSE,TRUE,Mid-Age,High Balance,Long-Term,1 Product
15632069,776,France,Male,39,8,2,125211.6,144496.1,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15758546,850,Spain,Male,39,8,2,0,37090.4,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15652615,742,France,Male,39,8,1,140005,92985.8,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15761706,705,Spain,Female,39,8,1,144102.3,11682.4,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15762615,597,Spain,Female,40,8,1,101993.1,94774.1,FALSE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15809722,611,France,Female,40,8,2,100812.3,147358.3,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15786905,749,Germany,Female,40,8,2,141782.6,86333.6,FALSE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15799422,535,France,Female,40,8,1,0,27689.8,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,1 Product
15618314,676,France,Male,40,8,1,114005.8,67998.4,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15655574,698,Germany,Female,40,8,1,150777.1,114732.6,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15801767,784,Spain,Female,40,8,2,0,108891.3,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15592765,637,France,Male,40,8,1,125470.8,174536.2,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15657139,652,France,Female,40,8,2,84390.8,107876.2,FALSE,TRUE,FALSE,Mid-Age,Average Balance,Long-Term,2-3 Products
15790235,778,Spain,Male,40,8,2,104291.4,117507.1,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15680346,683,Spain,Male,40,8,1,0,75848.2,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,1 Product
15662067,743,France,Male,40,8,1,68155.6,94876.6,TRUE,FALSE,FALSE,Mid-Age,Average Balance,Long-Term,1 Product
15788775,473,Germany,Male,40,8,2,152576.3,73073.7,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15746341,630,France,Male,40,8,2,0,42495.8,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15724428,544,France,Male,40,8,2,0,61581.2,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15578435,640,France,Male,40,8,1,110340.7,157886.6,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15743817,621,Germany,Male,40,8,3,174126.8,172490.8,TRUE,FALSE,TRUE,Mid-Age,High Balance,Long-Term,2-3 Products
15788686,538,Spain,Male,40,8,2,0,25554.4,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15636820,725,Germany,Male,40,8,1,104149.7,62027.9,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15568562,689,France,Male,40,8,1,160272.3,49656.2,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15639552,603,Germany,Female,40,8,1,148897,105052.9,FALSE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15699238,618,Spain,Female,40,8,2,0,80204.4,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15748649,644,France,Male,40,8,1,93183.2,73882.5,TRUE,FALSE,FALSE,Mid-Age,Average Balance,Long-Term,1 Product
15620103,660,France,Female,40,8,1,167181,185156.9,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15613197,590,France,Male,40,8,2,0,62933,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15647807,642,France,Male,40,8,1,109219.8,52827.5,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15812365,850,France,Male,40,8,1,102800.6,60811.6,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15686999,556,France,Female,40,8,2,0,62112.7,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15610711,678,Germany,Female,40,8,1,128644.5,167673.4,FALSE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15598485,567,Spain,Male,40,8,1,28649.6,95140.6,TRUE,TRUE,FALSE,Mid-Age,Low Balance,Long-Term,1 Product
15717286,675,Spain,Female,40,8,1,79035.9,142784,TRUE,FALSE,TRUE,Mid-Age,Average Balance,Long-Term,1 Product
15769353,550,France,Female,40,8,1,150490.3,166468.2,FALSE,FALSE,TRUE,Mid-Age,High Balance,Long-Term,1 Product
15647546,688,Germany,Female,40,8,2,150679.7,196226.4,FALSE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15665879,768,France,Female,40,8,2,0,69080.5,FALSE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15658972,699,France,Female,40,8,1,122038.3,102085.4,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15570192,608,Germany,Female,40,8,1,121729.4,61164.4,FALSE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15690330,830,Germany,Female,40,8,1,77701.6,19512.4,FALSE,TRUE,FALSE,Mid-Age,Average Balance,Long-Term,1 Product
15711396,427,Spain,Male,40,8,2,0,82870.8,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15610090,667,France,Male,40,8,2,72945.3,98931.5,TRUE,FALSE,FALSE,Mid-Age,Average Balance,Long-Term,2-3 Products
15621870,739,Spain,Female,40,8,1,0,167030.5,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,1 Product
15660636,540,Spain,Female,40,8,2,0,3560,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15649211,708,Spain,Male,40,8,1,83015.7,101089.8,TRUE,FALSE,FALSE,Mid-Age,Average Balance,Long-Term,1 Product
15733491,512,Germany,Female,40,8,2,153537.6,23101.1,FALSE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15577657,732,France,Male,41,8,2,0,170886.2,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15702298,655,Germany,Male,41,8,1,125562,164040.9,FALSE,FALSE,TRUE,Mid-Age,High Balance,Long-Term,1 Product
15726931,715,France,Female,41,8,2,56214.8,92982.6,FALSE,FALSE,TRUE,Mid-Age,Average Balance,Long-Term,2-3 Products
15677610,511,Germany,Female,41,8,1,153895.6,39087.4,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15633650,677,Germany,Female,41,8,2,146721,4195.8,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15587233,457,France,Male,41,8,3,73700.1,185750,TRUE,TRUE,TRUE,Mid-Age,Average Balance,Long-Term,2-3 Products
15751531,598,Spain,Male,41,8,2,0,161954.4,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15743976,618,Germany,Male,41,8,1,37702.8,195775.5,TRUE,TRUE,FALSE,Mid-Age,Low Balance,Long-Term,1 Product
15596414,796,Spain,Male,41,8,1,107525.1,18510.4,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15679909,665,Spain,Male,41,8,2,0,132152.3,TRUE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15616931,653,France,Male,41,8,1,102768.4,55663.8,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15768387,581,France,Male,41,8,2,0,29737.1,FALSE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15760294,512,France,Female,41,8,1,145150.3,64869.3,TRUE,FALSE,TRUE,Mid-Age,High Balance,Long-Term,1 Product
15681550,614,France,Female,41,8,1,121558.5,598.8,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15722061,619,Germany,Female,41,8,2,142015.8,114323.7,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15569641,692,Germany,Female,41,8,1,130701.3,59354.2,TRUE,FALSE,TRUE,Mid-Age,High Balance,Long-Term,1 Product
15802585,634,France,Female,41,8,1,68214,6382.5,TRUE,TRUE,FALSE,Mid-Age,Average Balance,Long-Term,1 Product
15735632,571,France,Male,41,8,1,0,63736.2,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,1 Product
15764335,463,Germany,Female,41,8,2,123151.5,70127.9,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15708003,587,Spain,Male,41,8,1,85109.2,1557.8,TRUE,FALSE,FALSE,Mid-Age,Average Balance,Long-Term,1 Product
15585222,515,France,Male,41,8,2,0,185054.1,TRUE,TRUE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15616555,850,Germany,Male,41,8,1,60880.7,31825.8,TRUE,FALSE,FALSE,Mid-Age,Average Balance,Long-Term,1 Product
15722212,696,France,Female,41,8,2,0,28276.8,FALSE,FALSE,FALSE,Mid-Age,No Balance,Long-Term,2-3 Products
15693205,691,Germany,Female,41,8,3,109154,148848.8,TRUE,TRUE,TRUE,Mid-Age,High Balance,Long-Term,2-3 Products
15625761,632,Germany,Male,41,8,4,127205.3,93874.9,TRUE,FALSE,TRUE,Mid-Age,High Balance,Long-Term,4+ Products
15801942,619,Spain,Female,41,8,3,0,79866.7,TRUE,TRUE,TRUE,Mid-Age,No Balance,Long-Term,2-3 Products
15600720,652,Spain,Male,41,8,1,115144.7,188905.4,TRUE,FALSE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15756625,752,France,Female,41,8,2,0,139844,TRUE,FALSE,TRUE,Mid-Age,No Balance,Long-Term,2-3 Products
15730287,679,France,Male,41,8,3,147727,172749.4,TRUE,FALSE,TRUE,Mid-Age,High Balance,Long-Term,2-3 Products
15788189,665,France,Female,41,8,1,96147.6,137038,TRUE,FALSE,FALSE,Mid-Age,Average Balance,Long-Term,1 Product
15703068,716,Germany,Male,41,8,2,126145.5,138051.2,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,2-3 Products
15659807,657,Spain,Male,41,8,1,109402.1,66463.6,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
15581551,850,Spain,Male,41,8,1,132838.1,175347.3,TRUE,TRUE,FALSE,Mid-Age,High Balance,Long-Term,1 Product
